time(ns),x,y,z,qw,qx,qy,qz
1718164294100359936,148.387,113.779,14.2978,0.0166098,-0.00711525,0.0100469,-0.999786
1718164294200321024,147.785,113.767,14.2994,0.0165845,-0.00736004,0.00975222,-0.999788
1718164294300265984,147.182,113.757,14.3009,0.0169122,-0.0076615,0.00930629,-0.999784
1718164294400227072,146.58,113.746,14.3024,0.0169388,-0.00812091,0.00857102,-0.999787
1718164294500163072,145.978,113.734,14.3049,0.0171253,-0.00811899,0.00847901,-0.999784
1718164294600101888,145.373,113.722,14.3066,0.0174733,-0.00752651,0.00823065,-0.999785
1718164294700061952,144.768,113.709,14.3076,0.0176881,-0.0065783,0.00818913,-0.999788
1718164294800038912,144.163,113.696,14.3092,0.0175944,-0.00546194,0.0080492,-0.999798
1718164294900026112,143.556,113.684,14.3103,0.0174629,-0.0038327,0.00787464,-0.999809
1718164295000008960,142.949,113.668,14.3084,0.0172529,-0.00244972,0.00895474,-0.999808
1718164295100005120,142.343,113.655,14.305,0.0168507,-0.00184231,0.00917248,-0.999814
1718164295199982080,141.738,113.643,14.3021,0.0166456,-0.00172599,0.00936104,-0.999816
1718164295299962112,141.134,113.631,14.2985,0.0164525,-0.00221856,0.00951937,-0.999817
1718164295399961088,140.531,113.616,14.2918,0.0160497,-0.00339821,0.0107179,-0.999808
1718164295499973120,139.923,113.606,14.2854,0.0157183,-0.00274339,0.0102467,-0.99982
1718164295600007936,139.313,113.597,14.2814,0.0158669,-0.00151431,0.00975037,-0.999825
1718164295700081920,138.705,113.59,14.2798,0.0157268,-0.00134118,0.00848779,-0.999839
1718164295800145920,138.101,113.58,14.2792,0.0159287,-0.00230381,0.00816537,-0.999837
1718164295900205056,137.501,113.572,14.2741,0.0163769,-0.00518638,0.00716846,-0.999827
1718164296000282880,136.902,113.562,14.2666,0.016733,-0.00819166,0.00687335,-0.999803
1718164296100371968,136.298,113.551,14.2659,0.0169863,-0.00869352,0.00633993,-0.999798
1718164296200463104,135.692,113.541,14.2701,0.0176112,-0.00803844,0.0056918,-0.999796
1718164296300569088,135.087,113.528,14.2751,0.018001,-0.00743892,0.00537575,-0.999796
1718164296400662016,134.485,113.516,14.2783,0.0183168,-0.00748497,0.00488025,-0.999792
1718164296500729088,133.884,113.504,14.2792,0.0188911,-0.00733459,0.00448201,-0.999785
1718164296600774912,133.282,113.488,14.2806,0.0192965,-0.00672599,0.00480938,-0.99978
1718164296700801024,132.684,113.473,14.283,0.0196274,-0.00669669,0.00475894,-0.999774
1718164296800808960,132.087,113.458,14.2868,0.0202751,-0.00690109,0.00451428,-0.99976
1718164296900805888,131.492,113.443,14.288,0.0208461,-0.00746097,0.00406823,-0.999747
1718164297000793088,130.898,113.427,14.2872,0.0212338,-0.0075881,0.00426404,-0.999737
1718164297100763904,130.303,113.41,14.288,0.0216367,-0.00639992,0.00405318,-0.999737
1718164297200724992,129.708,113.391,14.2906,0.0222321,-0.00457059,0.0042787,-0.999733
1718164297300694016,129.116,113.373,14.2925,0.0225286,-0.00323799,0.00438751,-0.999731
1718164297400657920,128.527,113.354,14.2923,0.0229655,-0.00267886,0.00448975,-0.999723
1718164297500615936,127.94,113.334,14.29,0.0235936,-0.00265807,0.00472618,-0.999707
1718164297600582912,127.356,113.313,14.286,0.0238514,-0.00312241,0.00545533,-0.999696
1718164297700548096,126.774,113.292,14.2827,0.0236805,-0.00347601,0.00594502,-0.999696
1718164297800508928,126.192,113.273,14.2803,0.0235253,-0.00340857,0.00597261,-0.9997
1718164297900495104,125.611,113.254,14.2779,0.0229038,-0.00322604,0.006409,-0.999712
1718164298000496896,125.031,113.234,14.2754,0.0215466,-0.00284043,0.00747533,-0.999736
1718164298100485888,124.453,113.219,14.2732,0.0201217,-0.00272897,0.00754861,-0.999765
1718164298200468992,123.874,113.21,14.27,0.0184208,-0.00171193,0.00649324,-0.999808
1718164298300444928,123.298,113.197,14.2666,0.0165916,-0.00107252,0.00794119,-0.99983
1718164298400430080,122.726,113.184,14.2628,0.0148073,-0.0014192,0.00934536,-0.999846
1718164298500421888,122.156,113.174,14.2604,0.0131393,-0.00188832,0.0105477,-0.999856
1718164298600411904,121.589,113.173,14.2563,0.0113201,-0.00299212,0.0094143,-0.999887
1718164298700392960,121.024,113.177,14.2502,0.00963279,-0.00441117,0.00820878,-0.99991
1718164298800374016,120.459,113.176,14.248,0.00776036,-0.00464881,0.00831751,-0.999924
1718164298900336128,119.895,113.175,14.2474,0.00643291,-0.0046468,0.00908912,-0.999927
1718164299000314112,119.334,113.178,14.2473,0.00499236,-0.00474715,0.0091563,-0.999934
1718164299100286976,118.773,113.185,14.247,0.00367832,-0.00453219,0.00838969,-0.999948
1718164299200261888,118.215,113.194,14.2457,0.00249296,-0.00413372,0.00727956,-0.999962
1718164299300261120,117.658,113.206,14.2438,0.00122782,-0.00377843,0.0059068,-0.999975
1718164299400252928,117.103,113.217,14.2434,0.000245868,-0.00355458,0.00520786,-0.99998
1718164299500239872,116.55,113.227,14.2431,-0.000441983,-0.00344798,0.00485832,-0.999982
1718164299600237056,116.001,113.236,14.2419,0.00101967,0.0039159,-0.00488686,0.99998
1718164299700241920,115.455,113.247,14.2398,0.00158357,0.00455352,-0.00468904,0.999977
1718164299800243968,114.91,113.259,14.2379,0.00183108,0.00512132,-0.00406915,0.999977
1718164299900253952,114.366,113.272,14.2364,0.00215988,0.00519631,-0.00331258,0.999979
1718164300000258048,113.823,113.282,14.2356,0.00256736,0.00459786,-0.00359694,0.99998
1718164300100258048,113.281,113.293,14.2357,0.0029158,0.00402664,-0.00374818,0.999981
1718164300200257024,112.741,113.305,14.2353,0.00308188,0.00296362,-0.00354599,0.999985
1718164300300264960,112.202,113.317,14.2337,0.00332016,0.0019624,-0.00329185,0.999987
1718164300400275968,111.667,113.331,14.2312,0.00371253,0.00174102,-0.00289471,0.999987
1718164300500276992,111.133,113.343,14.2283,0.00386913,0.00149855,-0.00290138,0.999987
1718164300600263936,110.601,113.353,14.225,0.00400844,0.000734228,-0.00359677,0.999985
1718164300700252928,110.074,113.364,14.2201,0.00433159,0.00101027,-0.00383191,0.999983
1718164300800244992,109.551,113.377,14.2158,0.00457585,0.00117357,-0.00377563,0.999982
1718164300900235008,109.03,113.392,14.2125,0.00467455,0.000797077,-0.00275038,0.999985
1718164301000240896,108.512,113.406,14.2086,0.00494542,0.000547549,-0.00246246,0.999985
1718164301100261888,108.001,113.417,14.204,0.00557969,0.00135069,-0.00306869,0.999979
1718164301200263936,107.496,113.43,14.201,0.00590286,0.00209642,-0.00341246,0.999975
1718164301300247040,106.994,113.444,14.1985,0.00642617,0.00229802,-0.00328884,0.999971
1718164301400236032,106.498,113.459,14.1947,0.00735949,0.00254291,-0.00316882,0.999965
1718164301500225024,106.007,113.474,14.1904,0.00853634,0.0028833,-0.00364562,0.999953
1718164301600232960,105.524,113.49,14.1887,0.00998759,0.00281821,-0.00395844,0.999938
1718164301700239104,105.046,113.508,14.1885,0.011922,0.00258584,-0.00431069,0.999916
1718164301800241920,104.578,113.529,14.1878,0.0146129,0.00282039,-0.00442977,0.999879
1718164301900247040,104.117,113.555,14.1865,0.0179027,0.00346447,-0.00426047,0.999825
1718164302000235008,103.667,113.584,14.1856,0.0215417,0.00455467,-0.00403015,0.999749
1718164302100218112,103.223,113.615,14.1849,0.0258691,0.00540031,-0.00447022,0.999641
1718164302200206080,102.786,113.647,14.1841,0.0312228,0.00568271,-0.00567618,0.99948
1718164302300189952,102.358,113.687,14.1837,0.0373397,0.0059802,-0.0060126,0.999267
1718164302400152064,101.94,113.736,14.1846,0.0437459,0.00660492,-0.00579656,0.999004
1718164302500142080,101.531,113.792,14.1871,0.0509981,0.00742517,-0.00497242,0.998659
1718164302600143104,101.13,113.854,14.1913,0.0593752,0.00817272,-0.00403423,0.998194
1718164302700142080,100.738,113.921,14.1946,0.0689025,0.00868961,-0.00421719,0.997577
1718164302800150016,100.358,113.993,14.193,0.0799132,0.00954876,-0.00477338,0.996745
1718164302900134912,99.9884,114.075,14.1931,0.0914065,0.00946762,-0.00504681,0.995756
1718164303000118016,99.6317,114.168,14.1964,0.103713,0.00831994,-0.00413308,0.994564
1718164303100078080,99.2884,114.269,14.2009,0.116796,0.00745956,-0.00302199,0.993123
1718164303200044032,98.958,114.378,14.205,0.130704,0.00693215,-0.00210403,0.991395
1718164303300034048,98.6363,114.494,14.208,0.145466,0.00636206,-0.00145609,0.989342
1718164303400016896,98.3224,114.618,14.2092,0.16107,0.00562064,-0.00156453,0.986926
1718164303499984896,98.0168,114.751,14.2096,0.17698,0.00522695,-0.00154766,0.984199
1718164303599941120,97.7194,114.893,14.2102,0.192969,0.00499991,-0.0016226,0.981191
1718164303699916032,97.4287,115.044,14.2098,0.20931,0.00449309,-0.00144337,0.977838
1718164303799908096,97.1448,115.205,14.2088,0.22595,0.00348871,-0.000958049,0.974132
1718164303899889920,96.87,115.375,14.2082,0.242142,0.00283047,-0.000127442,0.970237
1718164303999878912,96.6028,115.553,14.207,0.258011,0.0024192,0.000514873,0.966139
1718164304099896064,96.3415,115.738,14.204,0.273995,0.00173123,0.000941413,0.961729
1718164304199930112,96.083,115.924,14.2004,0.289788,0.000571511,-0.00158437,0.957089
1718164304299987968,95.8353,116.117,14.1986,0.305127,0.000888153,-0.00280975,0.952307
1718164304400086016,95.5971,116.322,14.1986,0.320519,0.00218007,-0.00362455,0.947233
1718164304500230912,95.365,116.54,14.1984,0.336671,0.00349954,-0.00284393,0.941612
1718164304600367104,95.1347,116.768,14.196,0.352715,0.004426,-0.00328792,0.935715
1718164304700497920,94.9062,117.01,14.1921,0.368518,0.00457697,-0.00295564,0.929604
1718164304800635904,94.6793,117.261,14.1879,0.384538,0.00448393,-0.00418103,0.923089
1718164304900773888,94.4571,117.523,14.1826,0.400993,0.00557761,-0.00623312,0.916043
1718164305000871936,94.235,117.797,14.1787,0.41768,0.00560997,-0.00910045,0.908531
1718164305100922880,94.0216,118.09,14.1781,0.434035,0.00526179,-0.00937911,0.900832
1718164305200928000,93.8142,118.402,14.1822,0.450364,0.00286319,-0.0085187,0.8928
1718164305300890112,93.6195,118.726,14.1823,0.466306,0.00238176,-0.00687078,0.884593
1718164305400848896,93.4329,119.059,14.1792,0.481945,0.00245378,-0.00612157,0.876177
1718164305500826880,93.2537,119.402,14.1764,0.497239,0.00244715,-0.0055616,0.867592
1718164305600794112,93.0823,119.757,14.175,0.511648,0.00151298,-0.0049211,0.85918
1718164305700773120,92.9188,120.121,14.1737,0.526091,0.000263763,-0.00461726,0.850416
1718164305800751104,92.7637,120.494,14.1712,0.540769,-0.0010674,-0.00506228,0.841156
1718164305900712960,92.622,120.875,14.1677,0.555171,-0.00165071,-0.0056302,0.831715
1718164306000670976,92.4953,121.263,14.1654,0.569281,-0.00102812,-0.00602026,0.82212
1718164306100627968,92.3825,121.657,14.1644,0.583218,0.000334028,-0.00615633,0.812293
1718164306200579072,92.2832,122.059,14.1618,0.596556,0.00238161,-0.00630677,0.802543
1718164306300510976,92.1942,122.466,14.1577,0.609142,0.00431342,-0.00693461,0.793019
1718164306400430080,92.1137,122.881,14.1529,0.621141,0.00569852,-0.00787039,0.783638
1718164306500332032,92.043,123.303,14.1497,0.632393,0.00629611,-0.00830248,0.774578
1718164306600241920,91.9825,123.734,14.1509,0.642895,0.006111,-0.00768805,0.765891
1718164306700153088,91.9321,124.17,14.1545,0.652644,0.00583099,-0.00702737,0.75761
1718164306800065024,91.8911,124.61,14.1576,0.66154,0.00599349,-0.00663361,0.749856
1718164306899993088,91.8582,125.055,14.1597,0.669589,0.00649561,-0.00682384,0.742672
1718164306999944960,91.8325,125.504,14.1619,0.67691,0.0069658,-0.00704566,0.735999
1718164307099909888,91.8142,125.959,14.1624,0.683478,0.00776604,-0.00719427,0.729894
1718164307199879936,91.8032,126.419,14.1631,0.688612,0.0086581,-0.00685881,0.725046
1718164307299853056,91.7949,126.885,14.1649,0.692496,0.00903634,-0.00653152,0.721336
1718164307399862016,91.7871,127.357,14.1678,0.69549,0.00886876,-0.00647317,0.718452
1718164307499924992,91.7808,127.834,14.1713,0.697975,0.00832824,-0.00627241,0.716046
1718164307600017920,91.7773,128.315,14.1739,0.699692,0.00799696,-0.00599816,0.714374
1718164307700139008,91.7759,128.801,14.176,0.700708,0.00798845,-0.00567178,0.713381
1718164307800278016,91.774,129.291,14.1785,0.701366,0.00789327,-0.00544949,0.712737
1718164307900433920,91.7715,129.786,14.1811,0.701782,0.00771203,-0.00514712,0.712332
1718164308000573952,91.7692,130.285,14.1829,0.701659,0.00770967,-0.00493331,0.712454
1718164308100701952,91.7676,130.788,14.1842,0.701052,0.00819007,-0.00446902,0.71305
1718164308200808960,91.7634,131.296,14.1852,0.70027,0.00809875,-0.0040462,0.713821
1718164308300897024,91.7561,131.81,14.1859,0.699421,0.00751246,-0.00350909,0.714661
1718164308400967936,91.7471,132.328,14.1856,0.698214,0.00696482,-0.00307694,0.715848
1718164308501015040,91.7378,132.851,14.1856,0.696736,0.00642034,-0.00199631,0.717296
1718164308601051904,91.7267,133.379,14.1856,0.695378,0.00585789,-0.000595047,0.71862
1718164308701065984,91.7121,133.909,14.1842,0.694137,0.00524546,9.28904e-05,0.719824
1718164308801050880,91.696,134.442,14.1812,0.69276,0.00543188,0.000541662,0.721147
1718164308901029120,91.6761,134.978,14.178,0.691242,0.00533404,0.000133883,0.722603
1718164309001006080,91.6539,135.518,14.1739,0.689994,0.00580869,-0.000419605,0.723792
1718164309100979968,91.6302,136.062,14.1698,0.688705,0.0065381,-0.00120121,0.725011
1718164309200947968,91.6043,136.612,14.1665,0.687271,0.00709763,-0.00191383,0.726364
1718164309300932096,91.5761,137.167,14.1642,0.685939,0.00757232,-0.00249501,0.727615
1718164309400922112,91.5446,137.73,14.1621,0.684996,0.00752485,-0.00311577,0.728501
1718164309500886016,91.5138,138.297,14.161,0.684013,0.00764898,-0.00287044,0.729425
1718164309600839936,91.4818,138.871,14.161,0.682996,0.00756093,-0.00256787,0.730379
1718164309700797952,91.4459,139.447,14.1616,0.682321,0.00722745,-0.00285842,0.731012
1718164309800765952,91.4076,140.026,14.162,0.681761,0.0070441,-0.00391304,0.73153
1718164309900745984,91.3698,140.609,14.1625,0.681118,0.00746597,-0.00488402,0.73212
1718164310000745984,91.332,141.195,14.1622,0.680702,0.00786389,-0.00559608,0.732497
1718164310100759040,91.293,141.787,14.162,0.680533,0.00753512,-0.00571482,0.732656
1718164310200748032,91.2534,142.383,14.1634,0.680195,0.00683417,-0.00551066,0.732978
1718164310300741888,91.2125,142.981,14.1666,0.679915,0.0058446,-0.0054844,0.733247
1718164310400744960,91.1705,143.581,14.1695,0.680028,0.00521469,-0.00600747,0.733143
1718164310500730880,91.1305,144.182,14.1706,0.679981,0.00570916,-0.00673871,0.733177
1718164310600712960,91.0903,144.786,14.1708,0.679762,0.00588746,-0.00753155,0.733371
1718164310700731904,91.0491,145.394,14.1713,0.679958,0.00578706,-0.00797085,0.733185
1718164310800740096,91.0078,146.006,14.1724,0.680239,0.00485149,-0.00796837,0.732931
1718164310900730112,90.9684,146.624,14.1744,0.680598,0.00359359,-0.00705258,0.732614
1718164311000730880,90.9278,147.244,14.176,0.681356,0.00180715,-0.00678847,0.731919
1718164311100726016,90.891,147.866,14.1761,0.68228,0.00120309,-0.00605358,0.731065
1718164311200705024,90.8585,148.49,14.1747,0.682885,0.00136103,-0.00531461,0.730505
1718164311300687872,90.8259,149.116,14.1717,0.68367,0.00170396,-0.00521627,0.729771
1718164311400674048,90.792,149.745,14.1678,0.684547,0.00195047,-0.00592055,0.728942
1718164311500645888,90.759,150.377,14.1643,0.68505,0.0018167,-0.00645123,0.728465
1718164311600621056,90.7285,151.013,14.161,0.685564,0.00174685,-0.00647475,0.727982
1718164311700609024,90.6992,151.654,14.1586,0.686294,0.00156811,-0.00589633,0.727299
1718164311800585984,90.6721,152.3,14.1561,0.686761,0.000947358,-0.00450025,0.726869
1718164311900573952,90.645,152.95,14.152,0.687376,3.24899e-07,-0.00303376,0.726296
1718164312000562944,90.6181,153.601,14.1471,0.688082,-0.000425961,-0.0022359,0.725629
1718164312100527104,90.5933,154.252,14.1423,0.688439,-6.98528e-06,-0.00189661,0.725292
1718164312200499968,90.5694,154.902,14.1361,0.688755,0.00177233,-0.00302096,0.724985
1718164312300481024,90.5455,155.552,14.1293,0.689214,0.00398877,-0.00469176,0.724532
1718164312400448000,90.5226,156.207,14.1246,0.689453,0.00564719,-0.00577597,0.724286
1718164312500432896,90.4994,156.866,14.1233,0.689818,0.00622088,-0.00621536,0.72393
1718164312600427008,90.4756,157.528,14.1258,0.690298,0.00588659,-0.00603167,0.723476
1718164312700410112,90.4522,158.192,14.1294,0.690581,0.00541905,-0.00600778,0.72321
1718164312800392960,90.4291,158.855,14.1321,0.691004,0.00530243,-0.00638004,0.722803
1718164312900372992,90.4071,159.517,14.1342,0.691449,0.00562553,-0.00696371,0.72237
1718164313000339968,90.3859,160.181,14.1362,0.691738,0.0057213,-0.00752744,0.722087
1718164313100314880,90.366,160.845,14.1384,0.69224,0.00565988,-0.0075614,0.721605
1718164313200297984,90.3478,161.512,14.1414,0.692764,0.00545479,-0.00712277,0.721108
1718164313300274944,90.3306,162.179,14.1453,0.693116,0.0050879,-0.00656344,0.720779
1718164313400264960,90.3139,162.848,14.1481,0.693585,0.00458296,-0.0058928,0.720336
1718164313500256000,90.2981,163.515,14.1498,0.693998,0.00458511,-0.00556407,0.719941
1718164313600238080,90.2828,164.183,14.1513,0.694236,0.00462352,-0.00562585,0.71971
1718164313700239872,90.2668,164.851,14.152,0.694608,0.00432526,-0.00569965,0.719352
1718164313800224000,90.2519,165.521,14.1509,0.694826,0.00404553,-0.00542025,0.719146
1718164313900205056,90.2379,166.194,14.1503,0.694892,0.00314128,-0.00446668,0.719094
1718164314000173056,90.2244,166.869,14.1498,0.695046,0.00220538,-0.00293724,0.718956
1718164314100122880,90.2114,167.543,14.1484,0.694989,0.00183251,-0.00180807,0.719016
1718164314200082944,90.1967,168.216,14.1456,0.694852,0.00183843,-0.00193337,0.719148
1718164314300055040,90.1812,168.887,14.1406,0.694868,0.00233777,-0.00249879,0.719129
1718164314400018944,90.1658,169.559,14.1346,0.694697,0.00283953,-0.00310427,0.719291
1718164314499991040,90.1529,170.231,14.1305,0.694547,0.00341795,-0.00270102,0.719434
1718164314599961088,90.14,170.902,14.1289,0.694535,0.00399373,-0.00237311,0.719444
1718164314699939072,90.126,171.571,14.1284,0.694432,0.00466424,-0.00259642,0.719539
1718164314799949056,90.1104,172.237,14.1276,0.694339,0.00537706,-0.00357334,0.719619
1718164314899973120,90.0939,172.9,14.1265,0.69428,0.0061913,-0.0049931,0.719661
1718164315000005888,90.0773,173.561,14.1276,0.694133,0.00670802,-0.00614957,0.719789
1718164315100068096,90.0602,174.221,14.1304,0.694155,0.00667461,-0.00673475,0.719763
1718164315200150016,90.0447,174.881,14.1341,0.694157,0.00634049,-0.00623539,0.719769
1718164315300233984,90.0287,175.539,14.1379,0.693947,0.00555622,-0.00555295,0.719983
1718164315400332032,90.0107,176.193,14.1427,0.693704,0.00439547,-0.00533861,0.720227
1718164315500429056,89.9906,176.843,14.1462,0.693404,0.00377258,-0.00607495,0.720514
1718164315600518912,89.9713,177.489,14.148,0.692874,0.00386708,-0.00720206,0.721012
1718164315700621056,89.9532,178.134,14.1488,0.692505,0.00463053,-0.00791257,0.721355
1718164315800709888,89.9348,178.778,14.1502,0.692172,0.00517268,-0.00836142,0.721666
1718164315900773120,89.9133,179.424,14.1535,0.69178,0.00474941,-0.00887437,0.722039
1718164316000808960,89.8902,180.069,14.1581,0.691336,0.00379615,-0.00912372,0.722466
